DateTime,Power_predicted_values
2024-01-31 08:00:00,53.35019
2024-01-31 09:00:00,37.892994
2024-01-31 10:00:00,37.73333
2024-01-31 11:00:00,32.50617
2024-01-31 12:00:00,36.252148
2024-01-31 13:00:00,45.40375
2024-01-31 14:00:00,44.099545
2024-01-31 15:00:00,33.29184
2024-01-31 16:00:00,18.551435
2024-01-31 17:00:00,20.369074
2024-01-31 18:00:00,15.01837
2024-01-31 19:00:00,11.823599
2024-01-31 20:00:00,6.7095013
2024-01-31 21:00:00,6.444937
2024-01-31 22:00:00,8.672727
2024-01-31 23:00:00,6.930483
2024-02-01 00:00:00,12.966415
2024-02-01 01:00:00,6.4503036
2024-02-01 02:00:00,14.083445
2024-02-01 03:00:00,3.202521
2024-02-01 04:00:00,19.858175
2024-02-01 05:00:00,18.210777
2024-02-01 06:00:00,6.1501346
2024-02-01 07:00:00,14.342581
2024-02-01 08:00:00,2.2110627
2024-02-01 09:00:00,2.0259564
2024-02-01 10:00:00,6.174779
2024-02-01 11:00:00,12.376576
2024-02-01 12:00:00,8.90614
2024-02-01 13:00:00,12.978007
2024-02-01 14:00:00,13.049171
2024-02-01 15:00:00,21.039774
2024-02-01 16:00:00,4.0316806
2024-02-01 17:00:00,6.294859
2024-02-01 18:00:00,6.430371
2024-02-01 19:00:00,4.123296
2024-02-01 20:00:00,5.5116854
2024-02-01 21:00:00,5.3050914
2024-02-01 22:00:00,4.5468674
2024-02-01 23:00:00,6.454613
2024-02-02 00:00:00,17.816383
2024-02-02 01:00:00,33.393997
2024-02-02 02:00:00,37.255993
2024-02-02 03:00:00,50.18451
2024-02-02 04:00:00,54.22705
2024-02-02 05:00:00,49.456966
2024-02-02 06:00:00,30.319077
2024-02-02 07:00:00,24.827211
2024-02-02 08:00:00,32.504898
2024-02-02 09:00:00,33.539658
2024-02-02 10:00:00,29.571268
2024-02-02 11:00:00,32.72369
2024-02-02 12:00:00,31.980667
2024-02-02 13:00:00,44.771984
2024-02-02 14:00:00,52.28475
2024-02-02 15:00:00,50.66804
2024-02-02 16:00:00,46.15195
2024-02-02 17:00:00,30.97685
2024-02-02 18:00:00,32.892998
2024-02-02 19:00:00,35.779793
2024-02-02 20:00:00,30.193848
2024-02-02 21:00:00,24.745836
2024-02-02 22:00:00,17.53899
2024-02-02 23:00:00,22.8199
2024-02-03 00:00:00,36.897083
2024-02-03 01:00:00,24.56524
2024-02-03 02:00:00,38.36312
2024-02-03 03:00:00,38.716625
2024-02-03 04:00:00,38.116108
2024-02-03 05:00:00,44.782227
2024-02-03 06:00:00,32.25181
2024-02-03 07:00:00,26.74308
2024-02-03 08:00:00,28.862196
2024-02-03 09:00:00,19.674387
2024-02-03 10:00:00,32.045906
2024-02-03 11:00:00,34.750195
2024-02-03 12:00:00,23.93836
2024-02-03 13:00:00,18.222767
2024-02-03 14:00:00,19.739838
2024-02-03 15:00:00,13.085587
2024-02-03 16:00:00,15.48459
2024-02-03 17:00:00,4.9068136
2024-02-03 18:00:00,3.2245612
2024-02-03 19:00:00,15.034285
2024-02-03 20:00:00,16.28933
2024-02-03 21:00:00,9.950938
2024-02-03 22:00:00,7.064028
2024-02-03 23:00:00,8.973823
2024-02-04 00:00:00,10.60574
2024-02-04 01:00:00,15.24979
2024-02-04 02:00:00,4.1092734
2024-02-04 03:00:00,10.469106
2024-02-04 04:00:00,12.107476
2024-02-04 05:00:00,12.882126
2024-02-04 06:00:00,10.528128
2024-02-04 07:00:00,9.377622
2024-02-04 08:00:00,9.021632
2024-02-04 09:00:00,9.361469
2024-02-04 10:00:00,19.596613
2024-02-04 11:00:00,21.106972
2024-02-04 12:00:00,15.147124
2024-02-04 13:00:00,20.555689
2024-02-04 14:00:00,24.699959
2024-02-04 15:00:00,20.391802
2024-02-04 16:00:00,5.7612414
2024-02-04 17:00:00,13.92142
2024-02-04 18:00:00,5.2774663
2024-02-04 19:00:00,8.947471
2024-02-04 20:00:00,3.761209
2024-02-04 21:00:00,10.066109
2024-02-04 22:00:00,11.585566
2024-02-04 23:00:00,12.064194
2024-02-05 00:00:00,18.293692
2024-02-05 01:00:00,23.732798
2024-02-05 02:00:00,17.608818
2024-02-05 03:00:00,21.45354
2024-02-05 04:00:00,29.9165
2024-02-05 05:00:00,21.17825
2024-02-05 06:00:00,36.06269
2024-02-05 07:00:00,33.70381
2024-02-05 08:00:00,35.407116
2024-02-05 09:00:00,20.526669
2024-02-05 10:00:00,4.2501345
2024-02-05 11:00:00,3.3154702
2024-02-05 12:00:00,2.3766074
2024-02-05 13:00:00,15.33217
2024-02-05 14:00:00,13.828667
2024-02-05 15:00:00,1.9536929
2024-02-05 16:00:00,0.79656386
2024-02-05 17:00:00,0.25525135
2024-02-05 18:00:00,1.2153969
2024-02-05 19:00:00,0.6525552
2024-02-05 20:00:00,2.5621467
2024-02-05 21:00:00,0.6601651
2024-02-05 22:00:00,1.0183492
2024-02-05 23:00:00,1.5864167
2024-02-06 00:00:00,6.7645326
2024-02-06 01:00:00,5.3695908
2024-02-06 02:00:00,8.786748
2024-02-06 03:00:00,12.603845
2024-02-06 04:00:00,7.384798
2024-02-06 05:00:00,5.637679
2024-02-06 06:00:00,4.1036353
2024-02-06 07:00:00,5.506331
2024-02-06 08:00:00,7.9011846
2024-02-06 09:00:00,6.3691835
2024-02-06 10:00:00,4.4262457
2024-02-06 11:00:00,4.965159
2024-02-06 12:00:00,4.743531
2024-02-06 13:00:00,2.6975532
2024-02-06 14:00:00,1.5351125
2024-02-06 15:00:00,0.86520827
2024-02-06 16:00:00,-0.16881472
2024-02-06 17:00:00,0.015557289
2024-02-06 18:00:00,0.8638538
2024-02-06 19:00:00,0.5225038
2024-02-06 20:00:00,0.7179993
2024-02-06 21:00:00,1.1066346
2024-02-06 22:00:00,0.59554625
2024-02-06 23:00:00,1.91818
2024-02-07 00:00:00,7.671911
2024-02-07 01:00:00,10.521972
2024-02-07 02:00:00,13.833218
2024-02-07 03:00:00,18.574957
2024-02-07 04:00:00,24.060907
2024-02-07 05:00:00,13.811995
2024-02-07 06:00:00,6.321975
2024-02-07 07:00:00,11.62011
2024-02-07 08:00:00,15.04676
2024-02-07 09:00:00,26.238611
2024-02-07 10:00:00,20.468113
2024-02-07 11:00:00,2.6189764
2024-02-07 12:00:00,21.125517
2024-02-07 13:00:00,36.783535
2024-02-07 14:00:00,23.565722
2024-02-07 15:00:00,18.168358
2024-02-07 16:00:00,5.9318013
2024-02-07 17:00:00,11.426231
2024-02-07 18:00:00,12.918058
2024-02-07 19:00:00,15.183963
2024-02-07 20:00:00,10.183762
2024-02-07 21:00:00,18.311407
2024-02-07 22:00:00,14.565319
2024-02-07 23:00:00,14.232166
2024-02-08 00:00:00,20.80465
2024-02-08 01:00:00,30.051731
2024-02-08 02:00:00,46.023365
2024-02-08 03:00:00,39.248783
2024-02-08 04:00:00,35.004765
2024-02-08 05:00:00,35.318035
2024-02-08 06:00:00,36.066357
2024-02-08 07:00:00,37.57131
2024-02-08 08:00:00,34.074238
2024-02-08 09:00:00,33.21432
2024-02-08 10:00:00,31.82859
2024-02-08 11:00:00,24.747622
2024-02-08 12:00:00,21.697407
2024-02-08 13:00:00,21.41306
2024-02-08 14:00:00,18.114725
2024-02-08 15:00:00,2.4514472
2024-02-08 16:00:00,1.3771815
2024-02-08 17:00:00,0.8385191
2024-02-08 18:00:00,0.11862683
2024-02-08 19:00:00,-0.006226182
2024-02-08 20:00:00,-0.019474208
2024-02-08 21:00:00,0.040443838
2024-02-08 22:00:00,0.1920748
2024-02-08 23:00:00,0.45066544
2024-02-09 00:00:00,0.33524197
2024-02-09 01:00:00,7.3391623
2024-02-09 02:00:00,2.3207555
2024-02-09 03:00:00,2.068379
2024-02-09 04:00:00,1.820019
2024-02-09 05:00:00,1.1241329
2024-02-09 06:00:00,0.21374881
2024-02-09 07:00:00,1.1084101
2024-02-09 08:00:00,2.765471
2024-02-09 09:00:00,1.5467279
2024-02-09 10:00:00,0.6076197
2024-02-09 11:00:00,0.15612927
2024-02-09 12:00:00,0.100773305
2024-02-09 13:00:00,-0.03553021
2024-02-09 14:00:00,-0.027849674
2024-02-09 15:00:00,-0.09750402
2024-02-09 16:00:00,-0.10987264
2024-02-09 17:00:00,0.07533598
2024-02-09 18:00:00,0.35006335
2024-02-09 19:00:00,0.24879023
2024-02-09 20:00:00,0.7545196
2024-02-09 21:00:00,7.039399
2024-02-09 22:00:00,6.124291
2024-02-09 23:00:00,2.0472326
2024-02-10 00:00:00,9.184124
2024-02-10 01:00:00,8.528572
2024-02-10 02:00:00,5.9576964
2024-02-10 03:00:00,4.4995866
2024-02-10 04:00:00,7.35171
2024-02-10 05:00:00,8.897617
2024-02-10 06:00:00,7.633292
2024-02-10 07:00:00,6.968249
2024-02-10 08:00:00,15.692327
2024-02-10 09:00:00,7.7243247
2024-02-10 10:00:00,38.39934
2024-02-10 11:00:00,56.85227
2024-02-10 12:00:00,58.654682
2024-02-10 13:00:00,59.381207
2024-02-10 14:00:00,57.57759
2024-02-10 15:00:00,56.47179
2024-02-10 16:00:00,55.18035
2024-02-10 17:00:00,57.24189
2024-02-10 18:00:00,54.470974
2024-02-10 19:00:00,47.952927
2024-02-10 20:00:00,52.61814
2024-02-10 21:00:00,50.509933
2024-02-10 22:00:00,55.11376
2024-02-10 23:00:00,53.053513
2024-02-11 00:00:00,44.877056
2024-02-11 01:00:00,49.257328
2024-02-11 02:00:00,26.207218
2024-02-11 03:00:00,43.635334
2024-02-11 04:00:00,37.140846
2024-02-11 05:00:00,33.92995
2024-02-11 06:00:00,25.276834
2024-02-11 07:00:00,24.946186
2024-02-11 08:00:00,28.899614
2024-02-11 09:00:00,21.558428
2024-02-11 10:00:00,11.167363
2024-02-11 11:00:00,14.029382
2024-02-11 12:00:00,20.5853
2024-02-11 13:00:00,16.405922
2024-02-11 14:00:00,3.3549426
2024-02-11 15:00:00,11.494381
2024-02-11 16:00:00,2.5780623
2024-02-11 17:00:00,1.9139845
2024-02-11 18:00:00,2.7293403
2024-02-11 19:00:00,2.6554897
2024-02-11 20:00:00,2.257336
2024-02-11 21:00:00,1.3413965
2024-02-11 22:00:00,2.0184755
2024-02-11 23:00:00,4.374976
2024-02-12 00:00:00,9.498005
2024-02-12 01:00:00,14.48357
2024-02-12 02:00:00,6.2749805
2024-02-12 03:00:00,9.847831
2024-02-12 04:00:00,14.578606
2024-02-12 05:00:00,14.773667
2024-02-12 06:00:00,9.740767
2024-02-12 07:00:00,2.571776
2024-02-12 08:00:00,5.189881
2024-02-12 09:00:00,3.6720843
2024-02-12 10:00:00,2.646503
2024-02-12 11:00:00,1.0595284
2024-02-12 12:00:00,0.38530144
2024-02-12 13:00:00,0.1234653
2024-02-12 14:00:00,0.40804756
2024-02-12 15:00:00,0.5218902
2024-02-12 16:00:00,0.014505327
2024-02-12 17:00:00,0.16677713
2024-02-12 18:00:00,0.247311
2024-02-12 19:00:00,0.19431922
2024-02-12 20:00:00,0.6323635
2024-02-12 21:00:00,2.3289742
2024-02-12 22:00:00,9.133522
2024-02-12 23:00:00,8.038102
2024-02-13 00:00:00,11.101088
2024-02-13 01:00:00,16.795399
2024-02-13 02:00:00,7.546168
2024-02-13 03:00:00,16.674896
2024-02-13 04:00:00,22.974012
2024-02-13 05:00:00,6.254037
2024-02-13 06:00:00,31.26869
2024-02-13 07:00:00,15.456915
2024-02-13 08:00:00,20.251375
2024-02-13 09:00:00,16.349638
2024-02-13 10:00:00,26.763432
2024-02-13 11:00:00,21.483345
2024-02-13 12:00:00,7.749898
2024-02-13 13:00:00,10.378824
2024-02-13 14:00:00,6.6455984
2024-02-13 15:00:00,8.903757
2024-02-13 16:00:00,6.994162
2024-02-13 17:00:00,4.2383842
2024-02-13 18:00:00,0.86948246
2024-02-13 19:00:00,0.23112077
2024-02-13 20:00:00,-0.018232048
2024-02-13 21:00:00,0.060801685
2024-02-13 22:00:00,0.1277782
2024-02-13 23:00:00,0.12705126
2024-02-14 00:00:00,0.051087976
2024-02-14 01:00:00,0.30024758
2024-02-14 02:00:00,0.08491701
2024-02-14 03:00:00,0.44038522
2024-02-14 04:00:00,0.25378045
2024-02-14 05:00:00,0.039173365
2024-02-14 06:00:00,0.20537665
2024-02-14 07:00:00,0.18055978
2024-02-14 08:00:00,1.2908711
2024-02-14 09:00:00,1.6387362
2024-02-14 10:00:00,3.0859
2024-02-14 11:00:00,2.035313
2024-02-14 12:00:00,4.6635604
2024-02-14 13:00:00,2.4313037
2024-02-14 14:00:00,4.237545
2024-02-14 15:00:00,4.268859
2024-02-14 16:00:00,9.89617
2024-02-14 17:00:00,2.158301
2024-02-14 18:00:00,1.1252712
2024-02-14 19:00:00,1.015838
2024-02-14 20:00:00,2.0123606
2024-02-14 21:00:00,6.230149
2024-02-14 22:00:00,5.2821712
2024-02-14 23:00:00,2.6102204
2024-02-15 00:00:00,11.689279
2024-02-15 01:00:00,29.278414
2024-02-15 02:00:00,50.281887
2024-02-15 03:00:00,34.958893
2024-02-15 04:00:00,19.898563
2024-02-15 05:00:00,2.8989203
2024-02-15 06:00:00,17.316353
2024-02-15 07:00:00,1.5625081
2024-02-15 08:00:00,38.12671
2024-02-15 09:00:00,44.495132
2024-02-15 10:00:00,41.90769
2024-02-15 11:00:00,33.691135
2024-02-15 12:00:00,4.6618695
2024-02-15 13:00:00,2.7021136
2024-02-15 14:00:00,15.267677
2024-02-15 15:00:00,17.027716
2024-02-15 16:00:00,22.985605
2024-02-15 17:00:00,5.8790083
2024-02-15 18:00:00,8.431681
2024-02-15 19:00:00,5.188511
2024-02-15 20:00:00,4.4571695
2024-02-15 21:00:00,11.906039
2024-02-15 22:00:00,7.001876
2024-02-15 23:00:00,13.149848
2024-02-16 00:00:00,17.449215
2024-02-16 01:00:00,36.385807
2024-02-16 02:00:00,30.515387
2024-02-16 03:00:00,27.857836
2024-02-16 04:00:00,26.685686
2024-02-16 05:00:00,23.76761
2024-02-16 06:00:00,28.57465
2024-02-16 07:00:00,24.985106
2024-02-16 08:00:00,13.766971
2024-02-16 09:00:00,30.321463
2024-02-16 10:00:00,20.526228
2024-02-16 11:00:00,35.095528
2024-02-16 12:00:00,25.008368
2024-02-16 13:00:00,34.748085
2024-02-16 14:00:00,49.116547
2024-02-16 15:00:00,19.325758
2024-02-16 16:00:00,18.233255
2024-02-16 17:00:00,5.2661767
2024-02-16 18:00:00,2.2016408
2024-02-16 19:00:00,1.1130275
2024-02-16 20:00:00,1.0461594
2024-02-16 21:00:00,0.8255739
2024-02-16 22:00:00,1.2876692
2024-02-16 23:00:00,1.0736754
2024-02-17 00:00:00,2.7385814
2024-02-17 01:00:00,19.459404
2024-02-17 02:00:00,20.437128
2024-02-17 03:00:00,35.703632
2024-02-17 04:00:00,27.395632
2024-02-17 05:00:00,21.578203
2024-02-17 06:00:00,7.8227587
2024-02-17 07:00:00,3.0577464
2024-02-17 08:00:00,0.71767545
2024-02-17 09:00:00,0.23780829
2024-02-17 10:00:00,0.27044567
2024-02-17 11:00:00,2.452883
2024-02-17 12:00:00,0.5902732
2024-02-17 13:00:00,0.12849984
2024-02-17 14:00:00,0.25495437
2024-02-17 15:00:00,1.7210615
2024-02-17 16:00:00,-0.12263107
2024-02-17 17:00:00,0.30499738
2024-02-17 18:00:00,2.2796211
2024-02-17 19:00:00,1.4502264
2024-02-17 20:00:00,5.966607
2024-02-17 21:00:00,0.58747894
2024-02-17 22:00:00,2.3302174
2024-02-17 23:00:00,0.5983773
2024-02-18 00:00:00,19.972174
2024-02-18 01:00:00,21.095882
2024-02-18 02:00:00,6.7308073
2024-02-18 03:00:00,5.006933
2024-02-18 04:00:00,5.9797707
2024-02-18 05:00:00,17.976578
2024-02-18 06:00:00,4.9948525
2024-02-18 07:00:00,38.722458
2024-02-18 08:00:00,35.05937
2024-02-18 09:00:00,34.974483
2024-02-18 10:00:00,32.07847
2024-02-18 11:00:00,32.069317
2024-02-18 12:00:00,29.970331
2024-02-18 13:00:00,43.580917
2024-02-18 14:00:00,45.711094
2024-02-18 15:00:00,45.868423
2024-02-18 16:00:00,41.779823
2024-02-18 17:00:00,47.03044
2024-02-18 18:00:00,54.034477
2024-02-18 19:00:00,53.03186
2024-02-18 20:00:00,52.468227
2024-02-18 21:00:00,49.2381
2024-02-18 22:00:00,47.04909
2024-02-18 23:00:00,46.402096
2024-02-19 00:00:00,29.924639
2024-02-19 01:00:00,44.032288
2024-02-19 02:00:00,31.444601
2024-02-19 03:00:00,37.865536
2024-02-19 04:00:00,38.998856
2024-02-19 05:00:00,40.406113
2024-02-19 06:00:00,33.07957
2024-02-19 07:00:00,25.793741
2024-02-19 08:00:00,33.29258
2024-02-19 09:00:00,17.458912
2024-02-19 10:00:00,6.5454946
2024-02-19 11:00:00,11.688934
2024-02-19 12:00:00,15.878502
2024-02-19 13:00:00,11.205264
2024-02-19 14:00:00,4.1810365
2024-02-19 15:00:00,1.5507331
2024-02-19 16:00:00,0.17593616
2024-02-19 17:00:00,0.20368758
2024-02-19 18:00:00,0.18203425
2024-02-19 19:00:00,0.3620238
2024-02-19 20:00:00,0.23443586
2024-02-19 21:00:00,2.075823
2024-02-19 22:00:00,1.5784018
2024-02-19 23:00:00,3.314158
2024-02-20 00:00:00,7.104221
2024-02-20 01:00:00,19.696
2024-02-20 02:00:00,44.055836
2024-02-20 03:00:00,47.897396
2024-02-20 04:00:00,32.892532
2024-02-20 05:00:00,50.52834
2024-02-20 06:00:00,57.898933
2024-02-20 07:00:00,57.23598
2024-02-20 08:00:00,59.08066
2024-02-20 09:00:00,58.517452
2024-02-20 10:00:00,56.96567
2024-02-20 11:00:00,55.99169
2024-02-20 12:00:00,44.94211
2024-02-20 13:00:00,45.858128
2024-02-20 14:00:00,49.442314
2024-02-20 15:00:00,48.252834
2024-02-20 16:00:00,31.00294
2024-02-20 17:00:00,23.226168
2024-02-20 18:00:00,22.144114
2024-02-20 19:00:00,24.021505
2024-02-20 20:00:00,26.887743
2024-02-20 21:00:00,40.916065
2024-02-20 22:00:00,30.468714
2024-02-20 23:00:00,36.111057
2024-02-21 00:00:00,23.002737
2024-02-21 01:00:00,38.267548
2024-02-21 02:00:00,20.12551
2024-02-21 03:00:00,30.415472
2024-02-21 04:00:00,49.415573
2024-02-21 05:00:00,21.913336
2024-02-21 06:00:00,21.653177
2024-02-21 07:00:00,16.493662
2024-02-21 08:00:00,20.585897
2024-02-21 09:00:00,21.16477
2024-02-21 10:00:00,21.46003
2024-02-21 11:00:00,31.758333
2024-02-21 12:00:00,31.477856
2024-02-21 13:00:00,28.387133
2024-02-21 14:00:00,22.828878
2024-02-21 15:00:00,33.393967
2024-02-21 16:00:00,17.128256
2024-02-21 17:00:00,21.065092
2024-02-21 18:00:00,20.099731
2024-02-21 19:00:00,44.206078
2024-02-21 20:00:00,19.90729
2024-02-21 21:00:00,44.67926
2024-02-21 22:00:00,45.52636
2024-02-21 23:00:00,42.38769
2024-02-22 00:00:00,28.393164
2024-02-22 01:00:00,43.460777
2024-02-22 02:00:00,39.348133
2024-02-22 03:00:00,49.35016
2024-02-22 04:00:00,48.819557
2024-02-22 05:00:00,48.532745
2024-02-22 06:00:00,45.762848
2024-02-22 07:00:00,32.716576
2024-02-22 08:00:00,32.109535
2024-02-22 09:00:00,20.353506
2024-02-22 10:00:00,9.682258
2024-02-22 11:00:00,10.319916
2024-02-22 12:00:00,12.694681
2024-02-22 13:00:00,8.291789
2024-02-22 14:00:00,11.403039
2024-02-22 15:00:00,19.22289
2024-02-22 16:00:00,34.006374
2024-02-22 17:00:00,27.412394
2024-02-22 18:00:00,37.132725
2024-02-22 19:00:00,42.532475
2024-02-22 20:00:00,53.392906
2024-02-22 21:00:00,56.4159
2024-02-22 22:00:00,56.7238
2024-02-22 23:00:00,57.009014
2024-02-23 00:00:00,54.43134
2024-02-23 01:00:00,56.634777
2024-02-23 02:00:00,55.92484
2024-02-23 03:00:00,57.130653
2024-02-23 04:00:00,57.92472
2024-02-23 05:00:00,56.814655
2024-02-23 06:00:00,56.50383
2024-02-23 07:00:00,52.880955
2024-02-23 08:00:00,56.387657
2024-02-23 09:00:00,51.25523
2024-02-23 10:00:00,52.393093
2024-02-23 11:00:00,48.769817
2024-02-23 12:00:00,47.866783
2024-02-23 13:00:00,40.014805
2024-02-23 14:00:00,48.40312
2024-02-23 15:00:00,39.63097
2024-02-23 16:00:00,44.894184
2024-02-23 17:00:00,36.580135
2024-02-23 18:00:00,44.319626
2024-02-23 19:00:00,48.81126
2024-02-23 20:00:00,50.25134
2024-02-23 21:00:00,51.767593
2024-02-23 22:00:00,54.084427
2024-02-23 23:00:00,54.06661
2024-02-24 00:00:00,55.589714
2024-02-24 01:00:00,36.4762
2024-02-24 02:00:00,47.03945
2024-02-24 03:00:00,47.352356
2024-02-24 04:00:00,54.530167
2024-02-24 05:00:00,46.886723
2024-02-24 06:00:00,52.01606
2024-02-24 07:00:00,51.35131
2024-02-24 08:00:00,41.950375
2024-02-24 09:00:00,33.784824
2024-02-24 10:00:00,26.002968
2024-02-24 11:00:00,11.229024
2024-02-24 12:00:00,8.916247
2024-02-24 13:00:00,10.313854
2024-02-24 14:00:00,12.454735
2024-02-24 15:00:00,2.0047553
2024-02-24 16:00:00,2.648828
2024-02-24 17:00:00,16.016449
2024-02-24 18:00:00,18.166431
2024-02-24 19:00:00,22.616653
2024-02-24 20:00:00,27.932287
2024-02-24 21:00:00,27.625586
2024-02-24 22:00:00,26.059675
2024-02-24 23:00:00,25.171755
2024-02-25 00:00:00,17.964878
2024-02-25 01:00:00,28.228312
2024-02-25 02:00:00,22.902517
2024-02-25 03:00:00,29.970316
2024-02-25 04:00:00,28.167511
2024-02-25 05:00:00,16.249435
2024-02-25 06:00:00,13.57194
2024-02-25 07:00:00,11.74562
2024-02-25 08:00:00,9.756048
2024-02-25 09:00:00,1.9253266
2024-02-25 10:00:00,9.903769
2024-02-25 11:00:00,17.322153
2024-02-25 12:00:00,19.52738
2024-02-25 13:00:00,38.568836
2024-02-25 14:00:00,39.95987
2024-02-25 15:00:00,13.35673
2024-02-25 16:00:00,7.2597256
2024-02-25 17:00:00,10.567188
2024-02-25 18:00:00,5.1014495
2024-02-25 19:00:00,8.609329
2024-02-25 20:00:00,10.360717
2024-02-25 21:00:00,8.85991
2024-02-25 22:00:00,12.537166
2024-02-25 23:00:00,16.70517
2024-02-26 00:00:00,13.580226
2024-02-26 01:00:00,29.539865
2024-02-26 02:00:00,34.085075
2024-02-26 03:00:00,43.439587
2024-02-26 04:00:00,39.010384
2024-02-26 05:00:00,44.449806
2024-02-26 06:00:00,41.427387
2024-02-26 07:00:00,34.902325
2024-02-26 08:00:00,38.907528
2024-02-26 09:00:00,40.417515
2024-02-26 10:00:00,37.408417
2024-02-26 11:00:00,21.142374
2024-02-26 12:00:00,14.507292
2024-02-26 13:00:00,4.256561
2024-02-26 14:00:00,0.5605033
2024-02-26 15:00:00,0.23508781
2024-02-26 16:00:00,0.046697736
2024-02-26 17:00:00,0.23578358
2024-02-26 18:00:00,0.009806335
2024-02-26 19:00:00,0.07447493
2024-02-26 20:00:00,0.2077049
2024-02-26 21:00:00,0.012993276
2024-02-26 22:00:00,-0.15983456
2024-02-26 23:00:00,0.19901988
2024-02-27 00:00:00,0.37903437
2024-02-27 01:00:00,5.1661024
2024-02-27 02:00:00,5.3795004
2024-02-27 03:00:00,2.1709814
2024-02-27 04:00:00,10.300439
2024-02-27 05:00:00,15.7856865
2024-02-27 06:00:00,10.021819
2024-02-27 07:00:00,5.2047677
2024-02-27 08:00:00,12.543431
2024-02-27 09:00:00,19.359123
2024-02-27 10:00:00,12.381426
2024-02-27 11:00:00,20.08262
2024-02-27 12:00:00,17.567724
2024-02-27 13:00:00,22.858038
2024-02-27 14:00:00,42.694542
2024-02-27 15:00:00,31.494184
2024-02-27 16:00:00,21.269495
2024-02-27 17:00:00,22.361933
2024-02-27 18:00:00,20.090506
2024-02-27 19:00:00,10.7432575
2024-02-27 20:00:00,3.1810462
2024-02-27 21:00:00,12.203199
2024-02-27 22:00:00,9.919266
2024-02-27 23:00:00,16.91488
2024-02-28 00:00:00,17.27764
2024-02-28 01:00:00,24.226797
2024-02-28 02:00:00,30.951773
2024-02-28 03:00:00,43.494755
2024-02-28 04:00:00,34.941353
2024-02-28 05:00:00,46.493626
2024-02-28 06:00:00,36.914223
2024-02-28 07:00:00,47.512527
2024-02-28 08:00:00,35.192955
2024-02-28 09:00:00,39.74339
2024-02-28 10:00:00,44.75381
2024-02-28 11:00:00,28.785383
2024-02-28 12:00:00,42.069687
2024-02-28 13:00:00,22.329914
2024-02-28 14:00:00,41.31192
2024-02-28 15:00:00,49.59699
2024-02-28 16:00:00,44.50628
2024-02-28 17:00:00,49.62536
2024-02-28 18:00:00,54.035885
2024-02-28 19:00:00,55.393078
2024-02-28 20:00:00,57.503788
2024-02-28 21:00:00,51.91798
2024-02-28 22:00:00,53.103813
2024-02-28 23:00:00,30.758207
2024-02-29 00:00:00,49.936447
2024-02-29 01:00:00,44.32718
2024-02-29 02:00:00,20.377047
2024-02-29 03:00:00,43.25766
2024-02-29 04:00:00,41.410866
2024-02-29 05:00:00,35.693226
2024-02-29 06:00:00,17.570086
2024-02-29 07:00:00,22.776371
2024-02-29 08:00:00,19.782152
2024-02-29 09:00:00,17.714613
2024-02-29 10:00:00,27.155844
2024-02-29 11:00:00,14.213482
2024-02-29 12:00:00,10.389507
2024-02-29 13:00:00,4.839439
2024-02-29 14:00:00,4.570742
2024-02-29 15:00:00,-0.0877797
2024-02-29 16:00:00,-0.065268695
2024-02-29 17:00:00,0.2011162
2024-02-29 18:00:00,0.09651807
2024-02-29 19:00:00,0.24784979
2024-02-29 20:00:00,-0.03157842
2024-02-29 21:00:00,0.27348614
2024-02-29 22:00:00,0.90798646
2024-02-29 23:00:00,0.9371289
2024-03-01 00:00:00,10.516822
2024-03-01 01:00:00,8.862638
2024-03-01 02:00:00,8.741103
2024-03-01 03:00:00,21.695047
2024-03-01 04:00:00,31.384064
2024-03-01 05:00:00,29.032467
2024-03-01 06:00:00,30.18876
2024-03-01 07:00:00,42.77535
2024-03-01 08:00:00,49.206707
2024-03-01 09:00:00,36.20399
2024-03-01 10:00:00,45.632973
2024-03-01 11:00:00,26.405836
2024-03-01 12:00:00,17.15741
2024-03-01 13:00:00,36.35082
2024-03-01 14:00:00,23.248043
